Full-time/part-time status,State/territory,School sector,Sex,School level,Indigenous status,Students
Part-time students,Australian Capital Territory,Catholic,Female,Secondary,Non-Indigenous,5
Part-time students,Australian Capital Territory,Catholic,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Primary,Non-Indigenous,3
Part-time students,Australian Capital Territory,Catholic,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Primary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Secondary,Non-Indigenous,3
Part-time students,Australian Capital Territory,Government,Male,Primary,Indigenous,3
Part-time students,Australian Capital Territory,Government,Male,Primary,Non-Indigenous,5
Part-time students,Australian Capital Territory,Government,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Male,Secondary,Non-Indigenous,3
Part-time students,Australian Capital Territory,Independent,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Female,Primary,Non-Indigenous,48
Part-time students,Australian Capital Territory,Independent,Female,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Female,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Primary,Non-Indigenous,39
Part-time students,Australian Capital Territory,Independent,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Secondary,Non-Indigenous,7
Part-time students,New South Wales,Catholic,Female,Primary,Indigenous,0
Part-time students,New South Wales,Catholic,Female,Primary,Non-Indigenous,3
Part-time students,New South Wales,Catholic,Female,Secondary,Indigenous,0
Part-time students,New South Wales,Catholic,Female,Secondary,Non-Indigenous,42
Part-time students,New South Wales,Catholic,Male,Primary,Indigenous,0
Part-time students,New South Wales,Catholic,Male,Primary,Non-Indigenous,10
Part-time students,New South Wales,Catholic,Male,Secondary,Indigenous,4
Part-time students,New South Wales,Catholic,Male,Secondary,Non-Indigenous,31
Part-time students,New South Wales,Government,Female,Primary,Indigenous,0
Part-time students,New South Wales,Government,Female,Primary,Non-Indigenous,0
Part-time students,New South Wales,Government,Female,Secondary,Indigenous,73
Part-time students,New South Wales,Government,Female,Secondary,Non-Indigenous,1047
Part-time students,New South Wales,Government,Male,Primary,Indigenous,0
Part-time students,New South Wales,Government,Male,Primary,Non-Indigenous,0
Part-time students,New South Wales,Government,Male,Secondary,Indigenous,46
Part-time students,New South Wales,Government,Male,Secondary,Non-Indigenous,691
Part-time students,New South Wales,Independent,Female,Primary,Indigenous,0
Part-time students,New South Wales,Independent,Female,Primary,Non-Indigenous,45
Part-time students,New South Wales,Independent,Female,Secondary,Indigenous,38
Part-time students,New South Wales,Independent,Female,Secondary,Non-Indigenous,101
Part-time students,New South Wales,Independent,Male,Primary,Indigenous,0
Part-time students,New South Wales,Independent,Male,Primary,Non-Indigenous,38
Part-time students,New South Wales,Independent,Male,Secondary,Indigenous,23
Part-time students,New South Wales,Independent,Male,Secondary,Non-Indigenous,85
Part-time students,Northern Territory,Catholic,Female,Primary,Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Secondary,Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Secondary,Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Northern Territory,Government,Female,Primary,Indigenous,7
Part-time students,Northern Territory,Government,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Government,Female,Secondary,Indigenous,50
Part-time students,Northern Territory,Government,Female,Secondary,Non-Indigenous,50
Part-time students,Northern Territory,Government,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Government,Male,Primary,Non-Indigenous,9
Part-time students,Northern Territory,Government,Male,Secondary,Indigenous,58
Part-time students,Northern Territory,Government,Male,Secondary,Non-Indigenous,53
Part-time students,Northern Territory,Independent,Female,Primary,Indigenous,0
Part-time students,Northern Territory,Independent,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Female,Secondary,Indigenous,16
Part-time students,Northern Territory,Independent,Female,Secondary,Non-Indigenous,10
Part-time students,Northern Territory,Independent,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Independent,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Male,Secondary,Indigenous,19
Part-time students,Northern Territory,Independent,Male,Secondary,Non-Indigenous,57
Part-time students,Queensland,Catholic,Female,Primary,Indigenous,0
Part-time students,Queensland,Catholic,Female,Primary,Non-Indigenous,20
Part-time students,Queensland,Catholic,Female,Secondary,Indigenous,0
Part-time students,Queensland,Catholic,Female,Secondary,Non-Indigenous,62
Part-time students,Queensland,Catholic,Male,Primary,Indigenous,0
Part-time students,Queensland,Catholic,Male,Primary,Non-Indigenous,42
Part-time students,Queensland,Catholic,Male,Secondary,Indigenous,3
Part-time students,Queensland,Catholic,Male,Secondary,Non-Indigenous,26
Part-time students,Queensland,Government,Female,Primary,Indigenous,110
Part-time students,Queensland,Government,Female,Primary,Non-Indigenous,838
Part-time students,Queensland,Government,Female,Secondary,Indigenous,62
Part-time students,Queensland,Government,Female,Secondary,Non-Indigenous,1507
Part-time students,Queensland,Government,Male,Primary,Indigenous,205
Part-time students,Queensland,Government,Male,Primary,Non-Indigenous,1996
Part-time students,Queensland,Government,Male,Secondary,Indigenous,82
Part-time students,Queensland,Government,Male,Secondary,Non-Indigenous,1275
Part-time students,Queensland,Independent,Female,Primary,Indigenous,0
Part-time students,Queensland,Independent,Female,Primary,Non-Indigenous,23
Part-time students,Queensland,Independent,Female,Secondary,Indigenous,0
Part-time students,Queensland,Independent,Female,Secondary,Non-Indigenous,42
Part-time students,Queensland,Independent,Male,Primary,Indigenous,0
Part-time students,Queensland,Independent,Male,Primary,Non-Indigenous,86
Part-time students,Queensland,Independent,Male,Secondary,Indigenous,0
Part-time students,Queensland,Independent,Male,Secondary,Non-Indigenous,59
Part-time students,South Australia,Catholic,Female,Primary,Indigenous,0
Part-time students,South Australia,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,South Australia,Catholic,Female,Secondary,Indigenous,0
Part-time students,South Australia,Catholic,Female,Secondary,Non-Indigenous,108
Part-time students,South Australia,Catholic,Male,Primary,Indigenous,0
Part-time students,South Australia,Catholic,Male,Primary,Non-Indigenous,7
Part-time students,South Australia,Catholic,Male,Secondary,Indigenous,0
Part-time students,South Australia,Catholic,Male,Secondary,Non-Indigenous,88
Part-time students,South Australia,Government,Female,Primary,Indigenous,0
Part-time students,South Australia,Government,Female,Primary,Non-Indigenous,6
Part-time students,South Australia,Government,Female,Secondary,Indigenous,62
Part-time students,South Australia,Government,Female,Secondary,Non-Indigenous,3760
Part-time students,South Australia,Government,Male,Primary,Indigenous,0
Part-time students,South Australia,Government,Male,Primary,Non-Indigenous,14
Part-time students,South Australia,Government,Male,Secondary,Indigenous,48
Part-time students,South Australia,Government,Male,Secondary,Non-Indigenous,2460
Part-time students,South Australia,Independent,Female,Primary,Indigenous,0
Part-time students,South Australia,Independent,Female,Primary,Non-Indigenous,143
Part-time students,South Australia,Independent,Female,Secondary,Indigenous,0
Part-time students,South Australia,Independent,Female,Secondary,Non-Indigenous,108
Part-time students,South Australia,Independent,Male,Primary,Indigenous,0
Part-time students,South Australia,Independent,Male,Primary,Non-Indigenous,135
Part-time students,South Australia,Independent,Male,Secondary,Indigenous,4
Part-time students,South Australia,Independent,Male,Secondary,Non-Indigenous,103
Part-time students,Tasmania,Catholic,Female,Primary,Indigenous,0
Part-time students,Tasmania,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Tasmania,Catholic,Female,Secondary,Indigenous,0
Part-time students,Tasmania,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Tasmania,Catholic,Male,Primary,Indigenous,0
Part-time students,Tasmania,Catholic,Male,Primary,Non-Indigenous,3
Part-time students,Tasmania,Catholic,Male,Secondary,Indigenous,0
Part-time students,Tasmania,Catholic,Male,Secondary,Non-Indigenous,4
Part-time students,Tasmania,Government,Female,Primary,Indigenous,3
Part-time students,Tasmania,Government,Female,Primary,Non-Indigenous,4
Part-time students,Tasmania,Government,Female,Secondary,Indigenous,89
Part-time students,Tasmania,Government,Female,Secondary,Non-Indigenous,1084
Part-time students,Tasmania,Government,Male,Primary,Indigenous,3
Part-time students,Tasmania,Government,Male,Primary,Non-Indigenous,9
Part-time students,Tasmania,Government,Male,Secondary,Indigenous,73
Part-time students,Tasmania,Government,Male,Secondary,Non-Indigenous,709
Part-time students,Tasmania,Independent,Female,Primary,Indigenous,4
Part-time students,Tasmania,Independent,Female,Primary,Non-Indigenous,12
Part-time students,Tasmania,Independent,Female,Secondary,Indigenous,0
Part-time students,Tasmania,Independent,Female,Secondary,Non-Indigenous,8
Part-time students,Tasmania,Independent,Male,Primary,Indigenous,0
Part-time students,Tasmania,Independent,Male,Primary,Non-Indigenous,23
Part-time students,Tasmania,Independent,Male,Secondary,Indigenous,0
Part-time students,Tasmania,Independent,Male,Secondary,Non-Indigenous,20
Part-time students,Victoria,Catholic,Female,Primary,Indigenous,0
Part-time students,Victoria,Catholic,Female,Primary,Non-Indigenous,28
Part-time students,Victoria,Catholic,Female,Secondary,Indigenous,0
Part-time students,Victoria,Catholic,Female,Secondary,Non-Indigenous,31
Part-time students,Victoria,Catholic,Male,Primary,Indigenous,0
Part-time students,Victoria,Catholic,Male,Primary,Non-Indigenous,141
Part-time students,Victoria,Catholic,Male,Secondary,Indigenous,3
Part-time students,Victoria,Catholic,Male,Secondary,Non-Indigenous,54
Part-time students,Victoria,Government,Female,Primary,Indigenous,3
Part-time students,Victoria,Government,Female,Primary,Non-Indigenous,136
Part-time students,Victoria,Government,Female,Secondary,Indigenous,10
Part-time students,Victoria,Government,Female,Secondary,Non-Indigenous,1583
Part-time students,Victoria,Government,Male,Primary,Indigenous,7
Part-time students,Victoria,Government,Male,Primary,Non-Indigenous,298
Part-time students,Victoria,Government,Male,Secondary,Indigenous,12
Part-time students,Victoria,Government,Male,Secondary,Non-Indigenous,1234
Part-time students,Victoria,Independent,Female,Primary,Indigenous,4
Part-time students,Victoria,Independent,Female,Primary,Non-Indigenous,64
Part-time students,Victoria,Independent,Female,Secondary,Indigenous,0
Part-time students,Victoria,Independent,Female,Secondary,Non-Indigenous,39
Part-time students,Victoria,Independent,Male,Primary,Indigenous,0
Part-time students,Victoria,Independent,Male,Primary,Non-Indigenous,61
Part-time students,Victoria,Independent,Male,Secondary,Indigenous,0
Part-time students,Victoria,Independent,Male,Secondary,Non-Indigenous,48
Part-time students,Western Australia,Catholic,Female,Primary,Indigenous,6
Part-time students,Western Australia,Catholic,Female,Primary,Non-Indigenous,3
Part-time students,Western Australia,Catholic,Female,Secondary,Indigenous,0
Part-time students,Western Australia,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Western Australia,Catholic,Male,Primary,Indigenous,3
Part-time students,Western Australia,Catholic,Male,Primary,Non-Indigenous,8
Part-time students,Western Australia,Catholic,Male,Secondary,Indigenous,0
Part-time students,Western Australia,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Western Australia,Government,Female,Primary,Indigenous,0
Part-time students,Western Australia,Government,Female,Primary,Non-Indigenous,0
Part-time students,Western Australia,Government,Female,Secondary,Indigenous,12
Part-time students,Western Australia,Government,Female,Secondary,Non-Indigenous,488
Part-time students,Western Australia,Government,Male,Primary,Indigenous,0
Part-time students,Western Australia,Government,Male,Primary,Non-Indigenous,0
Part-time students,Western Australia,Government,Male,Secondary,Indigenous,8
Part-time students,Western Australia,Government,Male,Secondary,Non-Indigenous,444
Part-time students,Western Australia,Independent,Female,Primary,Indigenous,0
Part-time students,Western Australia,Independent,Female,Primary,Non-Indigenous,166
Part-time students,Western Australia,Independent,Female,Secondary,Indigenous,0
Part-time students,Western Australia,Independent,Female,Secondary,Non-Indigenous,4
Part-time students,Western Australia,Independent,Male,Primary,Indigenous,0
Part-time students,Western Australia,Independent,Male,Primary,Non-Indigenous,173
Part-time students,Western Australia,Independent,Male,Secondary,Indigenous,0
Part-time students,Western Australia,Independent,Male,Secondary,Non-Indigenous,3
