Full-time/part-time status,State/territory,School sector,Sex,School level,Indigenous status,Students
Part-time students,Australian Capital Territory,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Primary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Primary,Non-Indigenous,6
Part-time students,Australian Capital Territory,Government,Female,Secondary,Indigenous,3
Part-time students,Australian Capital Territory,Government,Female,Secondary,Non-Indigenous,56
Part-time students,Australian Capital Territory,Government,Male,Primary,Indigenous,8
Part-time students,Australian Capital Territory,Government,Male,Primary,Non-Indigenous,13
Part-time students,Australian Capital Territory,Government,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Male,Secondary,Non-Indigenous,41
Part-time students,Australian Capital Territory,Independent,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Female,Primary,Non-Indigenous,7
Part-time students,Australian Capital Territory,Independent,Female,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Female,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Primary,Non-Indigenous,9
Part-time students,Australian Capital Territory,Independent,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Secondary,Non-Indigenous,0
Part-time students,New South Wales,Catholic,Female,Primary,Indigenous,0
Part-time students,New South Wales,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,New South Wales,Catholic,Female,Secondary,Indigenous,0
Part-time students,New South Wales,Catholic,Female,Secondary,Non-Indigenous,36
Part-time students,New South Wales,Catholic,Male,Primary,Indigenous,4
Part-time students,New South Wales,Catholic,Male,Primary,Non-Indigenous,3
Part-time students,New South Wales,Catholic,Male,Secondary,Indigenous,0
Part-time students,New South Wales,Catholic,Male,Secondary,Non-Indigenous,24
Part-time students,New South Wales,Government,Female,Primary,Indigenous,0
Part-time students,New South Wales,Government,Female,Primary,Non-Indigenous,0
Part-time students,New South Wales,Government,Female,Secondary,Indigenous,121
Part-time students,New South Wales,Government,Female,Secondary,Non-Indigenous,1066
Part-time students,New South Wales,Government,Male,Primary,Indigenous,0
Part-time students,New South Wales,Government,Male,Primary,Non-Indigenous,0
Part-time students,New South Wales,Government,Male,Secondary,Indigenous,109
Part-time students,New South Wales,Government,Male,Secondary,Non-Indigenous,877
Part-time students,New South Wales,Independent,Female,Primary,Indigenous,0
Part-time students,New South Wales,Independent,Female,Primary,Non-Indigenous,0
Part-time students,New South Wales,Independent,Female,Secondary,Indigenous,65
Part-time students,New South Wales,Independent,Female,Secondary,Non-Indigenous,97
Part-time students,New South Wales,Independent,Male,Primary,Indigenous,0
Part-time students,New South Wales,Independent,Male,Primary,Non-Indigenous,16
Part-time students,New South Wales,Independent,Male,Secondary,Indigenous,16
Part-time students,New South Wales,Independent,Male,Secondary,Non-Indigenous,50
Part-time students,Northern Territory,Catholic,Female,Primary,Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Secondary,Indigenous,4
Part-time students,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Secondary,Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,3
Part-time students,Northern Territory,Government,Female,Primary,Indigenous,5
Part-time students,Northern Territory,Government,Female,Primary,Non-Indigenous,7
Part-time students,Northern Territory,Government,Female,Secondary,Indigenous,41
Part-time students,Northern Territory,Government,Female,Secondary,Non-Indigenous,70
Part-time students,Northern Territory,Government,Male,Primary,Indigenous,6
Part-time students,Northern Territory,Government,Male,Primary,Non-Indigenous,23
Part-time students,Northern Territory,Government,Male,Secondary,Indigenous,49
Part-time students,Northern Territory,Government,Male,Secondary,Non-Indigenous,61
Part-time students,Northern Territory,Independent,Female,Primary,Indigenous,0
Part-time students,Northern Territory,Independent,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Female,Secondary,Indigenous,0
Part-time students,Northern Territory,Independent,Female,Secondary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Independent,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Male,Secondary,Indigenous,5
Part-time students,Northern Territory,Independent,Male,Secondary,Non-Indigenous,0
Part-time students,Queensland,Catholic,Female,Primary,Indigenous,0
Part-time students,Queensland,Catholic,Female,Primary,Non-Indigenous,7
Part-time students,Queensland,Catholic,Female,Secondary,Indigenous,4
Part-time students,Queensland,Catholic,Female,Secondary,Non-Indigenous,18
Part-time students,Queensland,Catholic,Male,Primary,Indigenous,0
Part-time students,Queensland,Catholic,Male,Primary,Non-Indigenous,24
Part-time students,Queensland,Catholic,Male,Secondary,Indigenous,3
Part-time students,Queensland,Catholic,Male,Secondary,Non-Indigenous,23
Part-time students,Queensland,Government,Female,Primary,Indigenous,298
Part-time students,Queensland,Government,Female,Primary,Non-Indigenous,1523
Part-time students,Queensland,Government,Female,Secondary,Indigenous,234
Part-time students,Queensland,Government,Female,Secondary,Non-Indigenous,2110
Part-time students,Queensland,Government,Male,Primary,Indigenous,389
Part-time students,Queensland,Government,Male,Primary,Non-Indigenous,2514
Part-time students,Queensland,Government,Male,Secondary,Indigenous,231
Part-time students,Queensland,Government,Male,Secondary,Non-Indigenous,1717
Part-time students,Queensland,Independent,Female,Primary,Indigenous,0
Part-time students,Queensland,Independent,Female,Primary,Non-Indigenous,11
Part-time students,Queensland,Independent,Female,Secondary,Indigenous,3
Part-time students,Queensland,Independent,Female,Secondary,Non-Indigenous,41
Part-time students,Queensland,Independent,Male,Primary,Indigenous,0
Part-time students,Queensland,Independent,Male,Primary,Non-Indigenous,93
Part-time students,Queensland,Independent,Male,Secondary,Indigenous,5
Part-time students,Queensland,Independent,Male,Secondary,Non-Indigenous,64
Part-time students,South Australia,Catholic,Female,Primary,Indigenous,0
Part-time students,South Australia,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,South Australia,Catholic,Female,Secondary,Indigenous,4
Part-time students,South Australia,Catholic,Female,Secondary,Non-Indigenous,32
Part-time students,South Australia,Catholic,Male,Primary,Indigenous,0
Part-time students,South Australia,Catholic,Male,Primary,Non-Indigenous,11
Part-time students,South Australia,Catholic,Male,Secondary,Indigenous,0
Part-time students,South Australia,Catholic,Male,Secondary,Non-Indigenous,39
Part-time students,South Australia,Government,Female,Primary,Indigenous,0
Part-time students,South Australia,Government,Female,Primary,Non-Indigenous,11
Part-time students,South Australia,Government,Female,Secondary,Indigenous,26
Part-time students,South Australia,Government,Female,Secondary,Non-Indigenous,1056
Part-time students,South Australia,Government,Male,Primary,Indigenous,0
Part-time students,South Australia,Government,Male,Primary,Non-Indigenous,16
Part-time students,South Australia,Government,Male,Secondary,Indigenous,16
Part-time students,South Australia,Government,Male,Secondary,Non-Indigenous,773
Part-time students,South Australia,Independent,Female,Primary,Indigenous,0
Part-time students,South Australia,Independent,Female,Primary,Non-Indigenous,6
Part-time students,South Australia,Independent,Female,Secondary,Indigenous,3
Part-time students,South Australia,Independent,Female,Secondary,Non-Indigenous,28
Part-time students,South Australia,Independent,Male,Primary,Indigenous,0
Part-time students,South Australia,Independent,Male,Primary,Non-Indigenous,15
Part-time students,South Australia,Independent,Male,Secondary,Indigenous,0
Part-time students,South Australia,Independent,Male,Secondary,Non-Indigenous,59
Part-time students,Tasmania,Catholic,Female,Primary,Indigenous,0
Part-time students,Tasmania,Catholic,Female,Primary,Non-Indigenous,3
Part-time students,Tasmania,Catholic,Female,Secondary,Indigenous,0
Part-time students,Tasmania,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Tasmania,Catholic,Male,Primary,Indigenous,0
Part-time students,Tasmania,Catholic,Male,Primary,Non-Indigenous,3
Part-time students,Tasmania,Catholic,Male,Secondary,Indigenous,0
Part-time students,Tasmania,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Tasmania,Government,Female,Primary,Indigenous,0
Part-time students,Tasmania,Government,Female,Primary,Non-Indigenous,4
Part-time students,Tasmania,Government,Female,Secondary,Indigenous,46
Part-time students,Tasmania,Government,Female,Secondary,Non-Indigenous,232
Part-time students,Tasmania,Government,Male,Primary,Indigenous,0
Part-time students,Tasmania,Government,Male,Primary,Non-Indigenous,6
Part-time students,Tasmania,Government,Male,Secondary,Indigenous,31
Part-time students,Tasmania,Government,Male,Secondary,Non-Indigenous,171
Part-time students,Tasmania,Independent,Female,Primary,Indigenous,0
Part-time students,Tasmania,Independent,Female,Primary,Non-Indigenous,11
Part-time students,Tasmania,Independent,Female,Secondary,Indigenous,0
Part-time students,Tasmania,Independent,Female,Secondary,Non-Indigenous,0
Part-time students,Tasmania,Independent,Male,Primary,Indigenous,0
Part-time students,Tasmania,Independent,Male,Primary,Non-Indigenous,20
Part-time students,Tasmania,Independent,Male,Secondary,Indigenous,0
Part-time students,Tasmania,Independent,Male,Secondary,Non-Indigenous,9
Part-time students,Victoria,Catholic,Female,Primary,Indigenous,0
Part-time students,Victoria,Catholic,Female,Primary,Non-Indigenous,52
Part-time students,Victoria,Catholic,Female,Secondary,Indigenous,0
Part-time students,Victoria,Catholic,Female,Secondary,Non-Indigenous,17
Part-time students,Victoria,Catholic,Male,Primary,Indigenous,3
Part-time students,Victoria,Catholic,Male,Primary,Non-Indigenous,95
Part-time students,Victoria,Catholic,Male,Secondary,Indigenous,0
Part-time students,Victoria,Catholic,Male,Secondary,Non-Indigenous,19
Part-time students,Victoria,Government,Female,Primary,Indigenous,0
Part-time students,Victoria,Government,Female,Primary,Non-Indigenous,151
Part-time students,Victoria,Government,Female,Secondary,Indigenous,24
Part-time students,Victoria,Government,Female,Secondary,Non-Indigenous,1404
Part-time students,Victoria,Government,Male,Primary,Indigenous,6
Part-time students,Victoria,Government,Male,Primary,Non-Indigenous,321
Part-time students,Victoria,Government,Male,Secondary,Indigenous,12
Part-time students,Victoria,Government,Male,Secondary,Non-Indigenous,1041
Part-time students,Victoria,Independent,Female,Primary,Indigenous,0
Part-time students,Victoria,Independent,Female,Primary,Non-Indigenous,21
Part-time students,Victoria,Independent,Female,Secondary,Indigenous,0
Part-time students,Victoria,Independent,Female,Secondary,Non-Indigenous,76
Part-time students,Victoria,Independent,Male,Primary,Indigenous,0
Part-time students,Victoria,Independent,Male,Primary,Non-Indigenous,26
Part-time students,Victoria,Independent,Male,Secondary,Indigenous,0
Part-time students,Victoria,Independent,Male,Secondary,Non-Indigenous,56
Part-time students,Western Australia,Catholic,Female,Primary,Indigenous,0
Part-time students,Western Australia,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Western Australia,Catholic,Female,Secondary,Indigenous,0
Part-time students,Western Australia,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Western Australia,Catholic,Male,Primary,Indigenous,0
Part-time students,Western Australia,Catholic,Male,Primary,Non-Indigenous,4
Part-time students,Western Australia,Catholic,Male,Secondary,Indigenous,0
Part-time students,Western Australia,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Western Australia,Government,Female,Primary,Indigenous,0
Part-time students,Western Australia,Government,Female,Primary,Non-Indigenous,0
Part-time students,Western Australia,Government,Female,Secondary,Indigenous,6
Part-time students,Western Australia,Government,Female,Secondary,Non-Indigenous,705
Part-time students,Western Australia,Government,Male,Primary,Indigenous,0
Part-time students,Western Australia,Government,Male,Primary,Non-Indigenous,0
Part-time students,Western Australia,Government,Male,Secondary,Indigenous,4
Part-time students,Western Australia,Government,Male,Secondary,Non-Indigenous,534
Part-time students,Western Australia,Independent,Female,Primary,Indigenous,0
Part-time students,Western Australia,Independent,Female,Primary,Non-Indigenous,31
Part-time students,Western Australia,Independent,Female,Secondary,Indigenous,3
Part-time students,Western Australia,Independent,Female,Secondary,Non-Indigenous,26
Part-time students,Western Australia,Independent,Male,Primary,Indigenous,0
Part-time students,Western Australia,Independent,Male,Primary,Non-Indigenous,79
Part-time students,Western Australia,Independent,Male,Secondary,Indigenous,0
Part-time students,Western Australia,Independent,Male,Secondary,Non-Indigenous,10
