Full-time/part-time status,State/territory,School sector,Sex,School level,Indigenous status,Students
Part-time students,Australian Capital Territory,Catholic,Female,Secondary,Non-Indigenous,4
Part-time students,Australian Capital Territory,Catholic,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Primary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Primary,Non-Indigenous,4
Part-time students,Australian Capital Territory,Government,Female,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Female,Secondary,Non-Indigenous,3
Part-time students,Australian Capital Territory,Government,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Male,Primary,Non-Indigenous,4
Part-time students,Australian Capital Territory,Government,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Government,Male,Secondary,Non-Indigenous,3
Part-time students,Australian Capital Territory,Independent,Female,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Female,Primary,Non-Indigenous,32
Part-time students,Australian Capital Territory,Independent,Female,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Female,Secondary,Non-Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Primary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Primary,Non-Indigenous,40
Part-time students,Australian Capital Territory,Independent,Male,Secondary,Indigenous,0
Part-time students,Australian Capital Territory,Independent,Male,Secondary,Non-Indigenous,8
Part-time students,New South Wales,Catholic,Female,Primary,Indigenous,0
Part-time students,New South Wales,Catholic,Female,Primary,Non-Indigenous,3
Part-time students,New South Wales,Catholic,Female,Secondary,Indigenous,0
Part-time students,New South Wales,Catholic,Female,Secondary,Non-Indigenous,41
Part-time students,New South Wales,Catholic,Male,Primary,Indigenous,0
Part-time students,New South Wales,Catholic,Male,Primary,Non-Indigenous,5
Part-time students,New South Wales,Catholic,Male,Secondary,Indigenous,0
Part-time students,New South Wales,Catholic,Male,Secondary,Non-Indigenous,19
Part-time students,New South Wales,Government,Female,Primary,Indigenous,0
Part-time students,New South Wales,Government,Female,Primary,Non-Indigenous,0
Part-time students,New South Wales,Government,Female,Secondary,Indigenous,87
Part-time students,New South Wales,Government,Female,Secondary,Non-Indigenous,1002
Part-time students,New South Wales,Government,Male,Primary,Indigenous,0
Part-time students,New South Wales,Government,Male,Primary,Non-Indigenous,0
Part-time students,New South Wales,Government,Male,Secondary,Indigenous,59
Part-time students,New South Wales,Government,Male,Secondary,Non-Indigenous,808
Part-time students,New South Wales,Independent,Female,Primary,Indigenous,0
Part-time students,New South Wales,Independent,Female,Primary,Non-Indigenous,17
Part-time students,New South Wales,Independent,Female,Secondary,Indigenous,40
Part-time students,New South Wales,Independent,Female,Secondary,Non-Indigenous,104
Part-time students,New South Wales,Independent,Male,Primary,Indigenous,0
Part-time students,New South Wales,Independent,Male,Primary,Non-Indigenous,30
Part-time students,New South Wales,Independent,Male,Secondary,Indigenous,27
Part-time students,New South Wales,Independent,Male,Secondary,Non-Indigenous,104
Part-time students,Northern Territory,Catholic,Female,Primary,Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Secondary,Indigenous,0
Part-time students,Northern Territory,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Secondary,Indigenous,0
Part-time students,Northern Territory,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Northern Territory,Government,Female,Primary,Indigenous,3
Part-time students,Northern Territory,Government,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Government,Female,Secondary,Indigenous,17
Part-time students,Northern Territory,Government,Female,Secondary,Non-Indigenous,5
Part-time students,Northern Territory,Government,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Government,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Government,Male,Secondary,Indigenous,12
Part-time students,Northern Territory,Government,Male,Secondary,Non-Indigenous,8
Part-time students,Northern Territory,Independent,Female,Primary,Indigenous,0
Part-time students,Northern Territory,Independent,Female,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Female,Secondary,Indigenous,6
Part-time students,Northern Territory,Independent,Female,Secondary,Non-Indigenous,4
Part-time students,Northern Territory,Independent,Male,Primary,Indigenous,0
Part-time students,Northern Territory,Independent,Male,Primary,Non-Indigenous,0
Part-time students,Northern Territory,Independent,Male,Secondary,Indigenous,5
Part-time students,Northern Territory,Independent,Male,Secondary,Non-Indigenous,0
Part-time students,Queensland,Catholic,Female,Primary,Indigenous,0
Part-time students,Queensland,Catholic,Female,Primary,Non-Indigenous,30
Part-time students,Queensland,Catholic,Female,Secondary,Indigenous,5
Part-time students,Queensland,Catholic,Female,Secondary,Non-Indigenous,28
Part-time students,Queensland,Catholic,Male,Primary,Indigenous,3
Part-time students,Queensland,Catholic,Male,Primary,Non-Indigenous,54
Part-time students,Queensland,Catholic,Male,Secondary,Indigenous,0
Part-time students,Queensland,Catholic,Male,Secondary,Non-Indigenous,20
Part-time students,Queensland,Government,Female,Primary,Indigenous,98
Part-time students,Queensland,Government,Female,Primary,Non-Indigenous,839
Part-time students,Queensland,Government,Female,Secondary,Indigenous,106
Part-time students,Queensland,Government,Female,Secondary,Non-Indigenous,1559
Part-time students,Queensland,Government,Male,Primary,Indigenous,179
Part-time students,Queensland,Government,Male,Primary,Non-Indigenous,2045
Part-time students,Queensland,Government,Male,Secondary,Indigenous,99
Part-time students,Queensland,Government,Male,Secondary,Non-Indigenous,1391
Part-time students,Queensland,Independent,Female,Primary,Indigenous,0
Part-time students,Queensland,Independent,Female,Primary,Non-Indigenous,18
Part-time students,Queensland,Independent,Female,Secondary,Indigenous,0
Part-time students,Queensland,Independent,Female,Secondary,Non-Indigenous,34
Part-time students,Queensland,Independent,Male,Primary,Indigenous,0
Part-time students,Queensland,Independent,Male,Primary,Non-Indigenous,84
Part-time students,Queensland,Independent,Male,Secondary,Indigenous,0
Part-time students,Queensland,Independent,Male,Secondary,Non-Indigenous,69
Part-time students,South Australia,Catholic,Female,Primary,Indigenous,0
Part-time students,South Australia,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,South Australia,Catholic,Female,Secondary,Indigenous,7
Part-time students,South Australia,Catholic,Female,Secondary,Non-Indigenous,94
Part-time students,South Australia,Catholic,Male,Primary,Indigenous,0
Part-time students,South Australia,Catholic,Male,Primary,Non-Indigenous,9
Part-time students,South Australia,Catholic,Male,Secondary,Indigenous,3
Part-time students,South Australia,Catholic,Male,Secondary,Non-Indigenous,53
Part-time students,South Australia,Government,Female,Primary,Indigenous,0
Part-time students,South Australia,Government,Female,Primary,Non-Indigenous,5
Part-time students,South Australia,Government,Female,Secondary,Indigenous,56
Part-time students,South Australia,Government,Female,Secondary,Non-Indigenous,3782
Part-time students,South Australia,Government,Male,Primary,Indigenous,0
Part-time students,South Australia,Government,Male,Primary,Non-Indigenous,18
Part-time students,South Australia,Government,Male,Secondary,Indigenous,32
Part-time students,South Australia,Government,Male,Secondary,Non-Indigenous,2265
Part-time students,South Australia,Independent,Female,Primary,Indigenous,0
Part-time students,South Australia,Independent,Female,Primary,Non-Indigenous,24
Part-time students,South Australia,Independent,Female,Secondary,Indigenous,3
Part-time students,South Australia,Independent,Female,Secondary,Non-Indigenous,103
Part-time students,South Australia,Independent,Male,Primary,Indigenous,0
Part-time students,South Australia,Independent,Male,Primary,Non-Indigenous,26
Part-time students,South Australia,Independent,Male,Secondary,Indigenous,0
Part-time students,South Australia,Independent,Male,Secondary,Non-Indigenous,93
Part-time students,Tasmania,Catholic,Female,Primary,Indigenous,0
Part-time students,Tasmania,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Tasmania,Catholic,Female,Secondary,Indigenous,0
Part-time students,Tasmania,Catholic,Female,Secondary,Non-Indigenous,4
Part-time students,Tasmania,Catholic,Male,Primary,Indigenous,0
Part-time students,Tasmania,Catholic,Male,Primary,Non-Indigenous,4
Part-time students,Tasmania,Catholic,Male,Secondary,Indigenous,0
Part-time students,Tasmania,Catholic,Male,Secondary,Non-Indigenous,3
Part-time students,Tasmania,Government,Female,Primary,Indigenous,0
Part-time students,Tasmania,Government,Female,Primary,Non-Indigenous,3
Part-time students,Tasmania,Government,Female,Secondary,Indigenous,92
Part-time students,Tasmania,Government,Female,Secondary,Non-Indigenous,1199
Part-time students,Tasmania,Government,Male,Primary,Indigenous,0
Part-time students,Tasmania,Government,Male,Primary,Non-Indigenous,11
Part-time students,Tasmania,Government,Male,Secondary,Indigenous,48
Part-time students,Tasmania,Government,Male,Secondary,Non-Indigenous,804
Part-time students,Tasmania,Independent,Female,Primary,Indigenous,4
Part-time students,Tasmania,Independent,Female,Primary,Non-Indigenous,11
Part-time students,Tasmania,Independent,Female,Secondary,Indigenous,3
Part-time students,Tasmania,Independent,Female,Secondary,Non-Indigenous,12
Part-time students,Tasmania,Independent,Male,Primary,Indigenous,0
Part-time students,Tasmania,Independent,Male,Primary,Non-Indigenous,24
Part-time students,Tasmania,Independent,Male,Secondary,Indigenous,0
Part-time students,Tasmania,Independent,Male,Secondary,Non-Indigenous,19
Part-time students,Victoria,Catholic,Female,Primary,Indigenous,0
Part-time students,Victoria,Catholic,Female,Primary,Non-Indigenous,32
Part-time students,Victoria,Catholic,Female,Secondary,Indigenous,0
Part-time students,Victoria,Catholic,Female,Secondary,Non-Indigenous,20
Part-time students,Victoria,Catholic,Male,Primary,Indigenous,0
Part-time students,Victoria,Catholic,Male,Primary,Non-Indigenous,155
Part-time students,Victoria,Catholic,Male,Secondary,Indigenous,0
Part-time students,Victoria,Catholic,Male,Secondary,Non-Indigenous,22
Part-time students,Victoria,Government,Female,Primary,Indigenous,0
Part-time students,Victoria,Government,Female,Primary,Non-Indigenous,151
Part-time students,Victoria,Government,Female,Secondary,Indigenous,13
Part-time students,Victoria,Government,Female,Secondary,Non-Indigenous,1483
Part-time students,Victoria,Government,Male,Primary,Indigenous,6
Part-time students,Victoria,Government,Male,Primary,Non-Indigenous,309
Part-time students,Victoria,Government,Male,Secondary,Indigenous,18
Part-time students,Victoria,Government,Male,Secondary,Non-Indigenous,1187
Part-time students,Victoria,Independent,Female,Primary,Indigenous,0
Part-time students,Victoria,Independent,Female,Primary,Non-Indigenous,48
Part-time students,Victoria,Independent,Female,Secondary,Indigenous,0
Part-time students,Victoria,Independent,Female,Secondary,Non-Indigenous,55
Part-time students,Victoria,Independent,Male,Primary,Indigenous,0
Part-time students,Victoria,Independent,Male,Primary,Non-Indigenous,67
Part-time students,Victoria,Independent,Male,Secondary,Indigenous,0
Part-time students,Victoria,Independent,Male,Secondary,Non-Indigenous,58
Part-time students,Western Australia,Catholic,Female,Primary,Indigenous,0
Part-time students,Western Australia,Catholic,Female,Primary,Non-Indigenous,0
Part-time students,Western Australia,Catholic,Female,Secondary,Indigenous,0
Part-time students,Western Australia,Catholic,Female,Secondary,Non-Indigenous,0
Part-time students,Western Australia,Catholic,Male,Primary,Indigenous,0
Part-time students,Western Australia,Catholic,Male,Primary,Non-Indigenous,4
Part-time students,Western Australia,Catholic,Male,Secondary,Indigenous,0
Part-time students,Western Australia,Catholic,Male,Secondary,Non-Indigenous,0
Part-time students,Western Australia,Government,Female,Primary,Indigenous,0
Part-time students,Western Australia,Government,Female,Primary,Non-Indigenous,0
Part-time students,Western Australia,Government,Female,Secondary,Indigenous,9
Part-time students,Western Australia,Government,Female,Secondary,Non-Indigenous,1297
Part-time students,Western Australia,Government,Male,Primary,Indigenous,0
Part-time students,Western Australia,Government,Male,Primary,Non-Indigenous,0
Part-time students,Western Australia,Government,Male,Secondary,Indigenous,8
Part-time students,Western Australia,Government,Male,Secondary,Non-Indigenous,775
Part-time students,Western Australia,Independent,Female,Primary,Indigenous,3
Part-time students,Western Australia,Independent,Female,Primary,Non-Indigenous,128
Part-time students,Western Australia,Independent,Female,Secondary,Indigenous,0
Part-time students,Western Australia,Independent,Female,Secondary,Non-Indigenous,6
Part-time students,Western Australia,Independent,Male,Primary,Indigenous,0
Part-time students,Western Australia,Independent,Male,Primary,Non-Indigenous,160
Part-time students,Western Australia,Independent,Male,Secondary,Indigenous,0
Part-time students,Western Australia,Independent,Male,Secondary,Non-Indigenous,3
