State/Territory,Sector,Sex,School Level,Function,Staff
Victoria,Catholic,Male,Secondary schools,"Building operations, general maintenance and other staff",353.6
Victoria,Catholic,Male,Secondary schools,Non-teaching staff,1103.1
Victoria,Catholic,Male,Secondary schools,Specialist support staff,76
Victoria,Catholic,Male,Secondary schools,Teaching staff,3034.9
Victoria,Government,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),7525.7
Victoria,Government,Female,Primary schools,"Building operations, general maintenance and other staff",4.1
Victoria,Government,Female,Primary schools,Non-teaching staff,7834.3
Victoria,Government,Female,Primary schools,Specialist support staff,304.5
Victoria,Government,Female,Primary schools,Teaching staff,17843.2
Victoria,Government,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),5268.4
Victoria,Government,Female,Secondary schools,"Building operations, general maintenance and other staff",2.8
Victoria,Government,Female,Secondary schools,Non-teaching staff,5501.5
Victoria,Government,Female,Secondary schools,Specialist support staff,230.3
Victoria,Government,Female,Secondary schools,Teaching staff,10957.9
Victoria,Government,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),688.2
Victoria,Government,Male,Primary schools,"Building operations, general maintenance and other staff",48.1
Victoria,Government,Male,Primary schools,Non-teaching staff,763.8
Victoria,Government,Male,Primary schools,Specialist support staff,27.5
Victoria,Government,Male,Primary schools,Teaching staff,4914.6
Victoria,Government,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1198.6
Victoria,Government,Male,Secondary schools,"Building operations, general maintenance and other staff",35
Victoria,Government,Male,Secondary schools,Non-teaching staff,1283.8
Victoria,Government,Male,Secondary schools,Specialist support staff,50.2
Victoria,Government,Male,Secondary schools,Teaching staff,7138.1
Victoria,Independent,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1258.8
Victoria,Independent,Female,Primary schools,"Building operations, general maintenance and other staff",101.6
Victoria,Independent,Female,Primary schools,Non-teaching staff,1549.3
Victoria,Independent,Female,Primary schools,Specialist support staff,188.9
Victoria,Independent,Female,Primary schools,Teaching staff,3290.3
Victoria,Independent,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1828.7
Victoria,Independent,Female,Secondary schools,"Building operations, general maintenance and other staff",244.8
Victoria,Independent,Female,Secondary schools,Non-teaching staff,2354.6
Victoria,Independent,Female,Secondary schools,Specialist support staff,281.1
Victoria,Independent,Female,Secondary schools,Teaching staff,4634
Victoria,Independent,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),306.4
Victoria,Independent,Male,Primary schools,"Building operations, general maintenance and other staff",261.6
Victoria,Independent,Male,Primary schools,Non-teaching staff,627.8
Victoria,Independent,Male,Primary schools,Specialist support staff,59.8
Victoria,Independent,Male,Primary schools,Teaching staff,968.2
Victoria,Independent,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),670.7
Victoria,Independent,Male,Secondary schools,"Building operations, general maintenance and other staff",533.4
Victoria,Independent,Male,Secondary schools,Non-teaching staff,1363.9
Victoria,Independent,Male,Secondary schools,Specialist support staff,159.8
Victoria,Independent,Male,Secondary schools,Teaching staff,3374.7
Western Australia,Catholic,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1022.5
Western Australia,Catholic,Female,Primary schools,"Building operations, general maintenance and other staff",69.5
Western Australia,Catholic,Female,Primary schools,Non-teaching staff,1205.5
Western Australia,Catholic,Female,Primary schools,Specialist support staff,113.5
Western Australia,Catholic,Female,Primary schools,Teaching staff,1734.3
Western Australia,Catholic,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),764
Western Australia,Catholic,Female,Secondary schools,"Building operations, general maintenance and other staff",131.5
Western Australia,Catholic,Female,Secondary schools,Non-teaching staff,966.4
Western Australia,Catholic,Female,Secondary schools,Specialist support staff,70.9
Western Australia,Catholic,Female,Secondary schools,Teaching staff,1570.3
Western Australia,Catholic,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),51.8
Western Australia,Catholic,Male,Primary schools,"Building operations, general maintenance and other staff",85.9
Western Australia,Catholic,Male,Primary schools,Non-teaching staff,144.5
Western Australia,Catholic,Male,Primary schools,Specialist support staff,6.8
Western Australia,Catholic,Male,Primary schools,Teaching staff,371.7
Western Australia,Catholic,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),174.8
Western Australia,Catholic,Male,Secondary schools,"Building operations, general maintenance and other staff",167.9
Western Australia,Catholic,Male,Secondary schools,Non-teaching staff,361
Western Australia,Catholic,Male,Secondary schools,Specialist support staff,18.3
Western Australia,Catholic,Male,Secondary schools,Teaching staff,1145.1
Western Australia,Government,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),5623.4
Western Australia,Government,Female,Primary schools,"Building operations, general maintenance and other staff",105.6
Western Australia,Government,Female,Primary schools,Non-teaching staff,5939.6
Western Australia,Government,Female,Primary schools,Specialist support staff,210.6
Western Australia,Government,Female,Primary schools,Teaching staff,8844.1
Western Australia,Government,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),3067.1
Western Australia,Government,Female,Secondary schools,"Building operations, general maintenance and other staff",88
Western Australia,Government,Female,Secondary schools,Non-teaching staff,3320.7
Western Australia,Government,Female,Secondary schools,Specialist support staff,165.6
Western Australia,Government,Female,Secondary schools,Teaching staff,4621.4
Western Australia,Government,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),143.1
Western Australia,Government,Male,Primary schools,"Building operations, general maintenance and other staff",293.2
Western Australia,Government,Male,Primary schools,Non-teaching staff,498.8
Western Australia,Government,Male,Primary schools,Specialist support staff,62.5
Western Australia,Government,Male,Primary schools,Teaching staff,1722.5
Western Australia,Government,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),353
Western Australia,Government,Male,Secondary schools,"Building operations, general maintenance and other staff",222.1
Western Australia,Government,Male,Secondary schools,Non-teaching staff,634.2
Western Australia,Government,Male,Secondary schools,Specialist support staff,59.1
Western Australia,Government,Male,Secondary schools,Teaching staff,2910.7
Western Australia,Independent,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1049
Western Australia,Independent,Female,Primary schools,"Building operations, general maintenance and other staff",64.9
Western Australia,Independent,Female,Primary schools,Non-teaching staff,1184.1
Western Australia,Independent,Female,Primary schools,Specialist support staff,70.2
Western Australia,Independent,Female,Primary schools,Teaching staff,1646.8
Western Australia,Independent,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),888.8
Western Australia,Independent,Female,Secondary schools,"Building operations, general maintenance and other staff",115.4
Western Australia,Independent,Female,Secondary schools,Non-teaching staff,1087.8
Western Australia,Independent,Female,Secondary schools,Specialist support staff,83.6
Western Australia,Independent,Female,Secondary schools,Teaching staff,1842.5
Western Australia,Independent,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),109.7
Western Australia,Independent,Male,Primary schools,"Building operations, general maintenance and other staff",141.5
Western Australia,Independent,Male,Primary schools,Non-teaching staff,265.9
Western Australia,Independent,Male,Primary schools,Specialist support staff,14.7
Western Australia,Independent,Male,Primary schools,Teaching staff,417.4
Western Australia,Independent,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),235.9
Western Australia,Independent,Male,Secondary schools,"Building operations, general maintenance and other staff",223.7
Western Australia,Independent,Male,Secondary schools,Non-teaching staff,511.2
Western Australia,Independent,Male,Secondary schools,Specialist support staff,51.6
Western Australia,Independent,Male,Secondary schools,Teaching staff,1453.5
