State/Territory,Sector,Sex,School Level,Function,Staff
Victoria,Catholic,Male,Secondary schools,Non-teaching staff,1046.4
Victoria,Catholic,Male,Secondary schools,Specialist support staff,70.2
Victoria,Catholic,Male,Secondary schools,Teaching staff,2998.7
Victoria,Government,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),6823.8
Victoria,Government,Female,Primary schools,"Building operations, general maintenance and other staff",5.2
Victoria,Government,Female,Primary schools,Non-teaching staff,7101
Victoria,Government,Female,Primary schools,Specialist support staff,272
Victoria,Government,Female,Primary schools,Teaching staff,16987.8
Victoria,Government,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),5374.7
Victoria,Government,Female,Secondary schools,"Building operations, general maintenance and other staff",4.7
Victoria,Government,Female,Secondary schools,Non-teaching staff,5607.6
Victoria,Government,Female,Secondary schools,Specialist support staff,228.2
Victoria,Government,Female,Secondary schools,Teaching staff,11124.4
Victoria,Government,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),572.2
Victoria,Government,Male,Primary schools,"Building operations, general maintenance and other staff",37.6
Victoria,Government,Male,Primary schools,Non-teaching staff,634.3
Victoria,Government,Male,Primary schools,Specialist support staff,24.5
Victoria,Government,Male,Primary schools,Teaching staff,4578.4
Victoria,Government,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1184.3
Victoria,Government,Male,Secondary schools,"Building operations, general maintenance and other staff",37.9
Victoria,Government,Male,Secondary schools,Non-teaching staff,1271.2
Victoria,Government,Male,Secondary schools,Specialist support staff,49
Victoria,Government,Male,Secondary schools,Teaching staff,7269.5
Victoria,Independent,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1139.6
Victoria,Independent,Female,Primary schools,"Building operations, general maintenance and other staff",78.7
Victoria,Independent,Female,Primary schools,Non-teaching staff,1371
Victoria,Independent,Female,Primary schools,Specialist support staff,152.7
Victoria,Independent,Female,Primary schools,Teaching staff,3102.6
Victoria,Independent,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1708.5
Victoria,Independent,Female,Secondary schools,"Building operations, general maintenance and other staff",163.4
Victoria,Independent,Female,Secondary schools,Non-teaching staff,2130.1
Victoria,Independent,Female,Secondary schools,Specialist support staff,258.2
Victoria,Independent,Female,Secondary schools,Teaching staff,4454
Victoria,Independent,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),269.9
Victoria,Independent,Male,Primary schools,"Building operations, general maintenance and other staff",257.5
Victoria,Independent,Male,Primary schools,Non-teaching staff,566.9
Victoria,Independent,Male,Primary schools,Specialist support staff,39.5
Victoria,Independent,Male,Primary schools,Teaching staff,906
Victoria,Independent,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),624.4
Victoria,Independent,Male,Secondary schools,"Building operations, general maintenance and other staff",481.5
Victoria,Independent,Male,Secondary schools,Non-teaching staff,1238.7
Victoria,Independent,Male,Secondary schools,Specialist support staff,132.8
Victoria,Independent,Male,Secondary schools,Teaching staff,3348.3
Western Australia,Catholic,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1028.3
Western Australia,Catholic,Female,Primary schools,"Building operations, general maintenance and other staff",72.4
Western Australia,Catholic,Female,Primary schools,Non-teaching staff,1157.1
Western Australia,Catholic,Female,Primary schools,Specialist support staff,56.4
Western Australia,Catholic,Female,Primary schools,Teaching staff,1876.2
Western Australia,Catholic,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),647.8
Western Australia,Catholic,Female,Secondary schools,"Building operations, general maintenance and other staff",67.9
Western Australia,Catholic,Female,Secondary schools,Non-teaching staff,770.3
Western Australia,Catholic,Female,Secondary schools,Specialist support staff,54.6
Western Australia,Catholic,Female,Secondary schools,Teaching staff,1295.7
Western Australia,Catholic,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),54.1
Western Australia,Catholic,Male,Primary schools,"Building operations, general maintenance and other staff",94.1
Western Australia,Catholic,Male,Primary schools,Non-teaching staff,151.7
Western Australia,Catholic,Male,Primary schools,Specialist support staff,3.5
Western Australia,Catholic,Male,Primary schools,Teaching staff,456.6
Western Australia,Catholic,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),160
Western Australia,Catholic,Male,Secondary schools,"Building operations, general maintenance and other staff",125.3
Western Australia,Catholic,Male,Secondary schools,Non-teaching staff,299.5
Western Australia,Catholic,Male,Secondary schools,Specialist support staff,14.2
Western Australia,Catholic,Male,Secondary schools,Teaching staff,1008.4
Western Australia,Government,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),6181.3
Western Australia,Government,Female,Primary schools,"Building operations, general maintenance and other staff",109.4
Western Australia,Government,Female,Primary schools,Non-teaching staff,6521.1
Western Australia,Government,Female,Primary schools,Specialist support staff,230.4
Western Australia,Government,Female,Primary schools,Teaching staff,9142.4
Western Australia,Government,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),2646.6
Western Australia,Government,Female,Secondary schools,"Building operations, general maintenance and other staff",91
Western Australia,Government,Female,Secondary schools,Non-teaching staff,2903.7
Western Australia,Government,Female,Secondary schools,Specialist support staff,166.1
Western Australia,Government,Female,Secondary schools,Teaching staff,3789.1
Western Australia,Government,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),187.2
Western Australia,Government,Male,Primary schools,"Building operations, general maintenance and other staff",326.9
Western Australia,Government,Male,Primary schools,Non-teaching staff,597.6
Western Australia,Government,Male,Primary schools,Specialist support staff,83.5
Western Australia,Government,Male,Primary schools,Teaching staff,1969.1
Western Australia,Government,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),314.6
Western Australia,Government,Male,Secondary schools,"Building operations, general maintenance and other staff",187.5
Western Australia,Government,Male,Secondary schools,Non-teaching staff,561.7
Western Australia,Government,Male,Secondary schools,Specialist support staff,59.6
Western Australia,Government,Male,Secondary schools,Teaching staff,2695.3
Western Australia,Independent,Female,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),1005.3
Western Australia,Independent,Female,Primary schools,"Building operations, general maintenance and other staff",59.6
Western Australia,Independent,Female,Primary schools,Non-teaching staff,1130.7
Western Australia,Independent,Female,Primary schools,Specialist support staff,65.8
Western Australia,Independent,Female,Primary schools,Teaching staff,1666.4
Western Australia,Independent,Female,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),776.7
Western Australia,Independent,Female,Secondary schools,"Building operations, general maintenance and other staff",76.3
Western Australia,Independent,Female,Secondary schools,Non-teaching staff,943
Western Australia,Independent,Female,Secondary schools,Specialist support staff,90
Western Australia,Independent,Female,Secondary schools,Teaching staff,1625
Western Australia,Independent,Male,Primary schools,Administrative & clerical staff (Incl. teacher aides & assistants),114.2
Western Australia,Independent,Male,Primary schools,"Building operations, general maintenance and other staff",138.2
Western Australia,Independent,Male,Primary schools,Non-teaching staff,261.9
Western Australia,Independent,Male,Primary schools,Specialist support staff,9.5
Western Australia,Independent,Male,Primary schools,Teaching staff,452
Western Australia,Independent,Male,Secondary schools,Administrative & clerical staff (Incl. teacher aides & assistants),215.6
Western Australia,Independent,Male,Secondary schools,"Building operations, general maintenance and other staff",181.6
Western Australia,Independent,Male,Secondary schools,Non-teaching staff,452.5
Western Australia,Independent,Male,Secondary schools,Specialist support staff,55.3
Western Australia,Independent,Male,Secondary schools,Teaching staff,1341.1
